CO/hr,C6H6-micgr/m3/hr,NMHC/hr,NOx-ppb/hr,NOx/hr,NO2-micgr/m3/hr,NO2/hr,O3/hr,temperatura°C,umidade_relativa,umidade_absoluta,dia_semana,hour,one-hot__dia_semana_0.0,one-hot__dia_semana_1.0,one-hot__dia_semana_2.0,one-hot__dia_semana_3.0,one-hot__dia_semana_4.0,one-hot__dia_semana_5.0,one-hot__dia_semana_6.0,one-hot__hour_0.0,one-hot__hour_1.0,one-hot__hour_2.0,one-hot__hour_4.0,one-hot__hour_5.0,one-hot__hour_6.0,one-hot__hour_7.0,one-hot__hour_8.0,one-hot__hour_9.0,one-hot__hour_10.0,one-hot__hour_11.0,one-hot__hour_12.0,one-hot__hour_13.0,one-hot__hour_14.0,one-hot__hour_15.0,one-hot__hour_16.0,one-hot__hour_17.0,one-hot__hour_18.0,one-hot__hour_19.0,one-hot__hour_20.0,one-hot__hour_21.0,one-hot__hour_22.0,one-hot__hour_23.0,minmax__CO/hr,minmax__C6H6-micgr/m3/hr,minmax__NMHC/hr,minmax__NOx-ppb/hr,minmax__NOx/hr,minmax__NO2-micgr/m3/hr,minmax__NO2/hr,minmax__O3/hr,minmax__temperatura°C,minmax__umidade_relativa,minmax__umidade_absoluta,cluster
959.0,5.5,787.0,45.0,830.0,54.0,1460.0,821.0,26.5,40.7,1.3873,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3547995139732683,0.2201834862385321,0.3574610244988864,0.0800744878957169,0.4594285714285714,0.244131455399061,0.4948156682027649,0.3393333333333334,0.6269315673289184,0.3962264150943397,0.602535197154166,1
877.0,3.1,658.0,25.0,964.0,37.0,1349.0,663.0,28.3,36.7,1.3878,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2551640340218711,0.110091743119266,0.2138084632516703,0.0428305400372439,0.6125714285714288,0.1643192488262911,0.4308755760368664,0.234,0.6666666666666667,0.3459119496855346,0.6027857107069492,1
867.0,2.9,645.0,23.0,1001.0,36.0,1385.0,656.0,25.7,43.8,1.4233,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2430133657351153,0.1009174311926605,0.1993318485523385,0.0391061452513966,0.654857142857143,0.1596244131455399,0.4516129032258064,0.2293333333333333,0.609271523178808,0.4352201257861635,0.6205721729545569,1
820.0,2.2,597.0,18.0,1069.0,29.0,1346.0,603.0,24.3,48.3,1.4449,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1859052247873632,0.0688073394495412,0.1458797327394209,0.0297951582867784,0.7325714285714287,0.1267605633802817,0.429147465437788,0.1939999999999999,0.5783664459161149,0.4918238993710692,0.6313943584347914,1
828.0,2.5,618.0,23.0,1039.0,25.0,1354.0,560.0,23.6,49.2,1.4153,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1956257594167677,0.0825688073394495,0.1692650334075723,0.0391061452513966,0.6982857142857144,0.107981220657277,0.4337557603686636,0.1653333333333333,0.5629139072847683,0.5031446540880504,0.6165639561100256,1
929.0,5.6,791.0,59.0,841.0,41.0,1493.0,789.0,22.2,53.9,1.4201,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3183475091130011,0.2247706422018348,0.3619153674832962,0.106145251396648,0.472,0.1830985915492957,0.5138248847926268,0.318,0.5320088300220751,0.5622641509433963,0.6189688862167443,1
1118.0,12.9,1079.0,135.0,638.0,68.0,1761.0,1145.0,22.5,52.3,1.41,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5479951397326851,0.5596330275229358,0.6826280623608018,0.2476722532588454,0.24,0.3098591549295774,0.6682027649769586,0.5553333333333333,0.5386313465783665,0.5421383647798742,0.6139085124505236,0
1155.0,16.0,1181.0,167.0,580.0,82.0,1850.0,1302.0,24.3,47.8,1.4321,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5929526123936816,0.701834862385321,0.7962138084632516,0.3072625698324022,0.1737142857142857,0.3755868544600939,0.7194700460829493,0.66,0.5783664459161149,0.4855345911949685,0.6249812114835412,0
1112.0,12.2,1058.0,190.0,654.0,137.0,1695.0,1297.0,27.3,40.7,1.4548,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5407047387606317,0.5275229357798163,0.6592427616926503,0.3500931098696462,0.2582857142857143,0.6338028169014085,0.6301843317972351,0.6566666666666666,0.6445916114790288,0.3962264150943397,0.6363545267798989,0
1094.0,10.0,979.0,142.0,717.0,119.0,1633.0,1192.0,33.3,28.2,1.4189,1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5188335358444714,0.4266055045871559,0.5712694877505567,0.260707635009311,0.3302857142857143,0.5492957746478873,0.5944700460829493,0.5866666666666667,0.7770419426048565,0.2389937106918239,0.6183676536900646,0
1023.0,7.4,875.0,83.0,785.0,71.0,1590.0,711.0,36.4,27.1,1.6226,2.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4325637910085053,0.3073394495412844,0.455456570155902,0.1508379888268156,0.4080000000000001,0.3239436619718309,0.5697004608294931,0.266,0.8454746136865342,0.2251572327044025,0.7204268750939427,0
1064.0,9.1,942.0,94.0,735.0,78.0,1650.0,801.0,36.8,26.2,1.5984,2.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.482381530984204,0.3853211009174311,0.5300668151447662,0.1713221601489758,0.3508571428571429,0.3568075117370892,0.6042626728110598,0.326,0.8543046357615894,0.2138364779874213,0.7083020191392355,0
1042.0,8.9,936.0,84.0,759.0,72.0,1630.0,770.0,36.4,26.8,1.6038,2.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4556500607533412,0.3761467889908257,0.5233853006681514,0.1527001862197393,0.3782857142857144,0.3286384976525821,0.592741935483871,0.3053333333333333,0.8454746136865342,0.2213836477987421,0.711007565509294,0
1059.0,9.2,947.0,90.0,733.0,74.0,1671.0,813.0,33.3,32.8,1.6527,2.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4763061968408261,0.3899082568807339,0.5356347438752783,0.1638733705772811,0.3485714285714286,0.3380281690140845,0.6163594470046083,0.3340000000000001,0.7770419426048565,0.2968553459119496,0.7355077909714917,0
1050.0,8.5,921.0,91.0,743.0,70.0,1683.0,851.0,31.3,39.5,1.7798,2.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4653705953827459,0.3577981651376146,0.5066815144766147,0.1657355679702048,0.36,0.3192488262910798,0.6232718894009217,0.3593333333333334,0.7328918322295807,0.3811320754716981,0.7991883360889824,0
1025.0,7.9,896.0,70.0,738.0,55.0,1693.0,823.0,29.9,44.7,1.8511,2.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4349939246658566,0.3302752293577982,0.4788418708240534,0.1266294227188082,0.3542857142857143,0.2488262910798122,0.6290322580645162,0.3406666666666667,0.7019867549668874,0.4465408805031448,0.8349115687158676,0
1029.0,6.1,816.0,75.0,804.0,54.0,1624.0,778.0,29.1,48.4,1.9186,2.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4398541919805588,0.2477064220183485,0.3897550111358574,0.1359404096834264,0.4297142857142857,0.244131455399061,0.5892857142857142,0.3106666666666666,0.6843267108167771,0.4930817610062893,0.8687308983416003,1
1055.0,6.4,831.0,72.0,769.0,53.0,1686.0,827.0,28.0,52.9,1.964,2.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4714459295261238,0.2614678899082568,0.4064587973273942,0.1303538175046555,0.3897142857142857,0.2394366197183098,0.625,0.3433333333333334,0.6600441501103753,0.549685534591195,0.8914775289343154,1
1001.0,5.7,799.0,59.0,800.0,46.0,1642.0,753.0,27.7,53.0,1.9423,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4058323207776427,0.2293577981651376,0.3708240534521158,0.106145251396648,0.4251428571428572,0.2065727699530516,0.5996543778801844,0.294,0.6534216335540839,0.5509433962264152,0.8806052407435242,1
936.0,4.4,730.0,48.0,864.0,38.0,1551.0,726.0,27.7,52.6,1.9202,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3268529769137301,0.1697247706422018,0.2939866369710467,0.0856610800744879,0.4982857142857144,0.1690140845070422,0.5472350230414746,0.276,0.6534216335540839,0.5459119496855347,0.8695325417105065,1
863.0,2.3,608.0,41.0,1035.0,30.0,1465.0,597.0,28.3,49.5,1.8782,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2381530984204131,0.073394495412844,0.1581291759465478,0.0726256983240223,0.693714285714286,0.1314553990610328,0.4976958525345622,0.1899999999999999,0.6666666666666667,0.5069182389937108,0.8484894032767174,1
841.0,1.9,578.0,11.0,1144.0,16.0,1464.0,463.0,27.7,52.5,1.923,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2114216281895503,0.055045871559633,0.1247216035634743,0.0167597765363128,0.8182857142857145,0.0657276995305164,0.4971198156682028,0.1006666666666666,0.6534216335540839,0.5446540880503146,0.8709354176060925,1
871.0,2.4,611.0,11.0,1077.0,12.0,1494.0,526.0,27.5,53.0,1.9097,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2478736330498175,0.0779816513761468,0.1614699331848552,0.0167597765363128,0.7417142857142858,0.0469483568075117,0.5144009216589862,0.1426666666666667,0.6490066225165563,0.5509433962264152,0.8642717571020593,1
962.0,4.7,747.0,37.0,862.0,38.0,1605.0,712.0,27.1,54.4,1.9168,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3584447144592951,0.18348623853211,0.3129175946547884,0.0651769087523277,0.496,0.1690140845070422,0.5783410138248848,0.2666666666666666,0.6401766004415012,0.568553459119497,0.8678290495515808,1
1083.0,7.8,889.0,72.0,725.0,56.0,1734.0,918.0,27.6,52.1,1.8936,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50546780072904,0.3256880733944954,0.4710467706013362,0.1303538175046555,0.3394285714285714,0.2535211267605634,0.6526497695852536,0.404,0.6512141280353202,0.5396226415094341,0.85620522070244,0
1061.0,7.8,891.0,53.0,721.0,57.0,1697.0,894.0,29.0,48.5,1.9133,3.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4787363304981772,0.3256880733944954,0.4732739420935411,0.0949720670391061,0.3348571428571429,0.2582159624413145,0.631336405529954,0.388,0.6821192052980133,0.4943396226415095,0.8660754546820983,0
1012.0,6.3,824.0,31.0,803.0,39.0,1612.0,710.0,31.0,42.9,1.8909,3.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419198055893074,0.2568807339449541,0.398663697104677,0.0540037243947858,0.4285714285714286,0.1737089201877934,0.582373271889401,0.2653333333333333,0.7262693156732892,0.4238993710691824,0.8548524475174107,1
1031.0,6.5,834.0,47.0,793.0,47.0,1640.0,737.0,32.5,39.4,1.8982,3.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44228432563791,0.2660550458715596,0.4097995545657015,0.0837988826815642,0.4171428571428572,0.2112676056338028,0.5985023041474655,0.2833333333333333,0.7593818984547462,0.379874213836478,0.8585099453880456,1
1011.0,6.1,816.0,33.0,830.0,35.0,1614.0,680.0,36.9,30.9,1.8934,3.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4179829890643983,0.2477064220183485,0.3897550111358574,0.0577281191806331,0.4594285714285714,0.1549295774647887,0.5835253456221199,0.2453333333333333,0.8565121412803532,0.2729559748427673,0.8561050152813268,1
1009.0,6.3,824.0,35.0,822.0,44.0,1606.0,670.0,36.2,30.6,1.8105,3.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4155528554070472,0.2568807339449541,0.398663697104677,0.0614525139664804,0.4502857142857143,0.1971830985915493,0.5789170506912442,0.2386666666666666,0.8410596026490067,0.2691823899371069,0.8145698682298713,1
980.0,5.6,793.0,32.0,858.0,43.0,1549.0,654.0,37.7,27.7,1.778,3.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3803159173754556,0.2247706422018348,0.3641425389755011,0.0558659217877094,0.4914285714285715,0.1924882629107981,0.5460829493087558,0.228,0.8741721854304637,0.2327044025157233,0.7982864872989629,1
961.0,5.8,803.0,23.0,852.0,34.0,1552.0,618.0,37.1,27.2,1.6874,3.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3572296476306197,0.2339449541284403,0.3752783964365256,0.0391061452513966,0.4845714285714286,0.1502347417840375,0.5478110599078341,0.204,0.8609271523178809,0.2264150943396226,0.752893431534646,1
966.0,5.4,784.0,27.0,870.0,36.0,1530.0,652.0,39.5,24.3,1.7216,3.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3633049817739974,0.2155963302752293,0.354120267260579,0.0465549348230912,0.5051428571428571,0.1596244131455399,0.5351382488479264,0.2266666666666666,0.913907284768212,0.189937106918239,0.7700285585450173,1
1022.0,6.8,849.0,32.0,813.0,44.0,1583.0,732.0,39.9,23.8,1.7127,3.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4313487241798298,0.2798165137614679,0.4265033407572383,0.0558659217877094,0.44,0.1971830985915493,0.5656682027649769,0.28,0.9227373068432672,0.1836477987421384,0.7655694173054762,1
1091.0,9.3,953.0,51.0,723.0,63.0,1688.0,853.0,39.6,24.3,1.7255,3.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5151883353584447,0.3944954128440367,0.5423162583518931,0.0912476722532588,0.3371428571428572,0.2863849765258215,0.6261520737327189,0.3606666666666667,0.9161147902869758,0.189937106918239,0.7719825642567263,0
1063.0,8.5,919.0,46.0,735.0,60.0,1676.0,821.0,37.2,29.1,1.8185,3.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4811664641555285,0.3577981651376146,0.5044543429844098,0.0819366852886405,0.3508571428571429,0.272300469483568,0.6192396313364055,0.3393333333333334,0.8631346578366447,0.2503144654088051,0.8185780850744026,0
1116.0,9.3,952.0,62.0,702.0,66.0,1759.0,895.0,33.9,37.1,1.9264,3.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.545565006075334,0.3944954128440367,0.5412026726057907,0.111731843575419,0.3131428571428572,0.3004694835680751,0.6670506912442398,0.3886666666666667,0.7902869757174393,0.3509433962264151,0.8726389097650182,0
1101.0,7.4,875.0,65.0,722.0,68.0,1748.0,927.0,31.6,43.6,1.9944,3.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5273390036452005,0.3073394495412844,0.455456570155902,0.1173184357541899,0.336,0.3098591549295774,0.6607142857142858,0.41,0.7395143487858721,0.4327044025157234,0.9067087529435344,0
937.0,8.2,908.0,86.0,822.0,83.0,1466.0,826.0,32.9,24.9,1.2269,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3280680437424058,0.3440366972477063,0.4922048997772829,0.1564245810055866,0.4502857142857143,0.380281690140845,0.4982718894009216,0.3426666666666667,0.7682119205298014,0.1974842767295597,0.5221704494213137,2
902.0,5.9,808.0,57.0,912.0,64.0,1408.0,632.0,34.4,23.5,1.2541,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2855407047387605,0.2385321100917431,0.3808463251670378,0.1024208566108007,0.5531428571428572,0.2910798122065727,0.4648617511520738,0.2133333333333333,0.8013245033112583,0.1798742138364779,0.5357983866927201,2
860.0,4.7,748.0,39.0,955.0,50.0,1344.0,532.0,34.3,22.5,1.1974,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2345078979343863,0.18348623853211,0.3140311804008908,0.068901303538175,0.6022857142857143,0.2253521126760563,0.4279953917050691,0.1466666666666666,0.7991169977924945,0.1672955974842767,0.5073901498071046,2
843.0,4.1,716.0,41.0,1005.0,53.0,1305.0,496.0,33.4,21.6,1.0927,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2138517618469014,0.1559633027522935,0.2783964365256124,0.0726256983240223,0.6594285714285715,0.2394366197183098,0.4055299539170506,0.1226666666666666,0.7792494481236203,0.1559748427672956,0.4549326118543013,2
872.0,4.9,760.0,47.0,979.0,57.0,1314.0,513.0,36.1,18.4,1.0827,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2490886998784932,0.1926605504587155,0.3273942093541202,0.0837988826815642,0.6297142857142859,0.2582159624413145,0.4107142857142857,0.1339999999999999,0.8388520971302429,0.1157232704402515,0.4499223407986372,2
857.0,5.2,775.0,45.0,979.0,55.0,1258.0,512.0,37.3,15.4,0.9692,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2308626974483595,0.2064220183486238,0.344097995545657,0.0800744878957169,0.6297142857142859,0.2488262910798122,0.3784562211981567,0.1333333333333333,0.8653421633554084,0.0779874213836478,0.3930557643168495,2
922.0,7.5,878.0,60.0,880.0,70.0,1363.0,615.0,36.8,16.2,0.9922,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3098420413122721,0.3119266055045872,0.4587973273942093,0.1080074487895716,0.5165714285714287,0.3192488262910798,0.4389400921658986,0.2019999999999999,0.8543046357615894,0.0880503144654088,0.404579387744877,2
951.0,7.4,875.0,51.0,856.0,68.0,1406.0,600.0,34.9,20.9,1.1463,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3450789793438639,0.3073394495412844,0.455456570155902,0.0912476722532588,0.4891428571428571,0.3098591549295774,0.4637096774193548,0.1919999999999999,0.8123620309050773,0.1471698113207547,0.481787664712661,2
962.0,7.8,891.0,53.0,813.0,73.0,1442.0,634.0,30.8,26.5,1.1603,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3584447144592951,0.3256880733944954,0.4732739420935411,0.0949720670391061,0.44,0.3333333333333333,0.484447004608295,0.2146666666666666,0.7218543046357616,0.2176100628930818,0.4888020441905908,2
957.0,8.6,926.0,72.0,758.0,92.0,1480.0,830.0,28.9,28.3,1.1078,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3523693803159172,0.3623853211009174,0.5122494432071268,0.1303538175046555,0.3771428571428571,0.4225352112676056,0.506336405529954,0.3453333333333334,0.6799116997792495,0.240251572327044,0.4624981211483541,2
928.0,6.5,837.0,62.0,808.0,80.0,1410.0,871.0,27.0,30.7,1.079,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3171324422843254,0.2660550458715596,0.4131403118040089,0.111731843575419,0.4342857142857143,0.3661971830985915,0.4660138248847926,0.3726666666666667,0.6379690949227373,0.2704402515723271,0.4480685405080414,2
