CO/hr,C6H6-micgr/m3/hr,NMHC/hr,NOx-ppb/hr,NOx/hr,NO2-micgr/m3/hr,NO2/hr,03/hr,temperatura°C,umidade_relativa,umidade_absoluta,dia_semana,hour,one-hot__dia_semana_0.0,one-hot__dia_semana_1.0,one-hot__dia_semana_2.0,one-hot__dia_semana_3.0,one-hot__dia_semana_4.0,one-hot__dia_semana_5.0,one-hot__dia_semana_6.0,one-hot__hour_0.0,one-hot__hour_1.0,one-hot__hour_2.0,one-hot__hour_4.0,one-hot__hour_5.0,one-hot__hour_6.0,one-hot__hour_7.0,one-hot__hour_8.0,one-hot__hour_9.0,one-hot__hour_10.0,one-hot__hour_11.0,one-hot__hour_12.0,one-hot__hour_13.0,one-hot__hour_14.0,one-hot__hour_15.0,one-hot__hour_16.0,one-hot__hour_17.0,one-hot__hour_18.0,one-hot__hour_19.0,one-hot__hour_20.0,one-hot__hour_21.0,one-hot__hour_22.0,one-hot__hour_23.0,minmax__CO/hr,minmax__C6H6-micgr/m3/hr,minmax__NMHC/hr,minmax__NOx-ppb/hr,minmax__NOx/hr,minmax__NO2-micgr/m3/hr,minmax__NO2/hr,minmax__03/hr,minmax__temperatura°C,minmax__umidade_relativa,minmax__umidade_absoluta
848.0,3.0,650.0,24.0,989.0,34.0,1479.0,610.0,25.7,52.5,1.7077,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21992709599027938,0.10550458715596328,0.2048997772828508,0.040968342644320296,0.6411428571428572,0.15023474178403756,0.5057603686635945,0.19866666666666669,0.609271523178808,0.5446540880503146,0.7630642817776442
826.0,2.7,631.0,24.0,1028.0,33.0,1473.0,593.0,24.8,55.4,1.7054,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19319562575941662,0.09174311926605505,0.1837416481069042,0.040968342644320296,0.6857142857142859,0.1455399061032864,0.5023041474654377,0.18733333333333332,0.5894039735099338,0.5811320754716982,0.7619119194348415
789.0,2.0,584.0,18.0,1107.0,27.0,1457.0,571.0,22.4,62.2,1.6648,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14823815309842037,0.059633027522935776,0.13140311804008908,0.0297951582867784,0.7760000000000002,0.11737089201877934,0.49308755760368667,0.17266666666666666,0.5364238410596027,0.6666666666666667,0.7415702189488452
785.0,2.4,612.0,18.0,1054.0,27.0,1443.0,614.0,22.5,61.8,1.6654,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14337788578371802,0.0779816513761468,0.16258351893095768,0.0297951582867784,0.7154285714285715,0.11737089201877934,0.4850230414746544,0.20133333333333334,0.5386313465783665,0.6616352201257862,0.741870835212185
772.0,2.0,584.0,19.0,1149.0,27.0,1414.0,566.0,22.7,59.2,1.6139,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12758201701093552,0.059633027522935776,0.13140311804008908,0.03165735567970204,0.8240000000000001,0.11737089201877934,0.4683179723502305,0.1693333333333333,0.543046357615894,0.628930817610063,0.7160679392755148
796.0,2.5,623.0,22.0,1064.0,28.0,1425.0,594.0,23.0,58.4,1.6223,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1567436208991494,0.08256880733944955,0.17483296213808464,0.037243947858472994,0.7268571428571431,0.12206572769953053,0.47465437788018433,0.18799999999999997,0.5496688741721855,0.618867924528302,0.7202765669622727
875.0,3.5,682.0,34.0,983.0,36.0,1457.0,611.0,23.9,56.3,1.6489,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25273390036452004,0.12844036697247704,0.24053452115812912,0.0595903165735568,0.6342857142857143,0.1596244131455399,0.49308755760368667,0.19933333333333333,0.5695364238410596,0.5924528301886792,0.7336038879703393
955.0,6.0,811.0,61.0,841.0,59.0,1562.0,759.0,26.3,50.1,1.6889,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3499392466585661,0.24311926605504583,0.38418708240534516,0.10986964618249535,0.47200000000000003,0.2676056338028169,0.5535714285714286,0.29800000000000004,0.6225165562913908,0.5144654088050316,0.7536449721929958
938.0,5.3,778.0,46.0,896.0,56.0,1520.0,700.0,32.1,34.0,1.6039,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3292831105710813,0.21100917431192656,0.3474387527839643,0.08193668528864059,0.5348571428571429,0.2535211267605634,0.5293778801843319,0.2586666666666667,0.750551876379691,0.31194968553459124,0.7110576682198507
954.0,6.3,826.0,56.0,870.0,70.0,1531.0,691.0,35.8,25.7,1.4861,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34872417982989046,0.25688073394495414,0.40089086859688194,0.1005586592178771,0.5051428571428571,0.3192488262910798,0.5357142857142858,0.2526666666666667,0.8322295805739515,0.20754716981132074,0.6520366751841274
875.0,4.8,753.0,31.0,978.0,36.0,1402.0,579.0,38.3,19.8,1.3067,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25273390036452004,0.18807339449541283,0.3195991091314031,0.054003724394785846,0.6285714285714288,0.1596244131455399,0.4614055299539171,0.17800000000000002,0.8874172185430463,0.13333333333333336,0.5621524124455133
810.0,3.2,664.0,11.0,1123.0,17.0,1312.0,478.0,37.3,20.5,1.286,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17375455650060745,0.11467889908256879,0.22048997772828505,0.01675977653631285,0.7942857142857145,0.07042253521126761,0.4095622119815668,0.11066666666666666,0.8653421633554084,0.1421383647798742,0.5517811513602886
746.0,2.6,624.0,8.0,1227.0,14.0,1209.0,410.0,36.3,18.4,1.0976,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09599027946537053,0.0871559633027523,0.17594654788418707,0.0111731843575419,0.9131428571428573,0.05633802816901409,0.35023041474654376,0.06533333333333333,0.8432671081677704,0.11572327044025157,0.45738764467157667
738.0,2.4,610.0,14.0,1281.0,24.0,1204.0,404.0,36.8,16.9,1.0347,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08626974483596594,0.0779816513761468,0.1603563474387527,0.0223463687150838,0.9748571428571431,0.10328638497652583,0.3473502304147466,0.06133333333333332,0.8543046357615894,0.09685534591194966,0.4258730397314494
771.0,3.0,652.0,21.0,1223.0,36.0,1239.0,440.0,37.9,15.9,1.0296,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12636695018225996,0.10550458715596328,0.20712694877505566,0.035381750465549346,0.9085714285714288,0.1596244131455399,0.36751152073732724,0.08533333333333334,0.8785871964679912,0.08427672955974844,0.42331780149306086
799.0,3.1,658.0,26.0,1216.0,43.0,1254.0,461.0,36.7,17.1,1.0398,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16038882138517607,0.11009174311926603,0.21380846325167036,0.04469273743016759,0.9005714285714288,0.19248826291079812,0.3761520737327189,0.09933333333333336,0.8520971302428257,0.09937106918238997,0.4284282779698382
831.0,3.4,679.0,37.0,1143.0,60.0,1291.0,526.0,33.8,21.9,1.1303,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19927095990279453,0.12385321100917429,0.23719376391982183,0.06517690875232775,0.8171428571428574,0.27230046948356806,0.3974654377880184,0.1426666666666667,0.7880794701986755,0.15974842767295597,0.4737712310235984
885.0,4.6,743.0,53.0,1016.0,81.0,1379.0,647.0,32.6,24.6,1.1885,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.26488456865127585,0.1788990825688073,0.3084632516703786,0.09497206703910614,0.6720000000000002,0.3708920187793427,0.44815668202764974,0.22333333333333336,0.76158940397351,0.1937106918238994,0.5029310085675635
883.0,4.4,731.0,56.0,988.0,87.0,1384.0,693.0,30.6,28.4,1.2247,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2624544349939245,0.16972477064220182,0.2951002227171492,0.1005586592178771,0.6400000000000001,0.39906103286384975,0.451036866359447,0.254,0.7174392935982341,0.24150943396226413,0.5210681897890675
906.0,5.5,790.0,51.0,936.0,85.0,1430.0,729.0,29.4,30.5,1.2288,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.29040097205346294,0.2201834862385321,0.3608017817371937,0.09124767225325885,0.5805714285714287,0.3896713615023474,0.4775345622119816,0.278,0.6909492273730684,0.26792452830188684,0.5231224009218899
982.0,8.2,906.0,79.0,784.0,91.0,1561.0,1002.0,28.4,34.4,1.314,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3827460510328068,0.34403669724770636,0.489977728285078,0.14338919925512106,0.40685714285714286,0.41784037558685444,0.5529953917050692,0.45999999999999996,0.6688741721854304,0.31698113207547174,0.5658099103161481
892.0,5.0,766.0,38.0,880.0,55.0,1399.0,797.0,28.3,34.1,1.2951,6.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2733900364520049,0.19724770642201833,0.3340757238307349,0.0670391061452514,0.5165714285714287,0.24882629107981222,0.4596774193548387,0.32333333333333336,0.6666666666666667,0.31320754716981136,0.5563404980209429
841.0,4.0,711.0,25.0,956.0,42.0,1367.0,685.0,27.8,35.2,1.2968,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21142162818955035,0.1513761467889908,0.27282850779510015,0.042830540037243944,0.6034285714285716,0.18779342723004697,0.44124423963133647,0.24866666666666667,0.6556291390728477,0.32704402515723274,0.5571922441004058
859.0,3.7,693.0,24.0,988.0,43.0,1377.0,710.0,25.3,39.7,1.2656,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23329283110571064,0.13761467889908255,0.2527839643652561,0.040968342644320296,0.6400000000000001,0.19248826291079812,0.4470046082949309,0.2653333333333333,0.6004415011037528,0.3836477987421384,0.5415601984067339
810.0,3.1,657.0,11.0,1016.0,20.0,1337.0,629.0,24.5,41.5,1.2589,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17375455650060745,0.11009174311926603,0.21269487750556793,0.01675977653631285,0.6720000000000002,0.08450704225352113,0.423963133640553,0.21133333333333335,0.5827814569536425,0.40628930817610065,0.5382033167994388
749.0,1.5,543.0,16.0,1238.0,23.0,1244.0,462.0,23.3,41.9,1.1856,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09963547995139721,0.03669724770642201,0.08574610244988867,0.0260707635009311,0.9257142857142859,0.09859154929577466,0.3703917050691244,0.1,0.5562913907284769,0.41132075471698115,0.5014780299614209
766.0,2.4,616.0,43.0,1163.0,43.0,1306.0,530.0,21.5,45.6,1.1558,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12029161603888205,0.0779816513761468,0.1670378619153674,0.07635009310986965,0.8400000000000001,0.19248826291079812,0.4061059907834102,0.14533333333333334,0.5165562913907286,0.4578616352201259,0.4865474222155418
865.0,5.4,783.0,86.0,893.0,68.0,1446.0,838.0,21.3,47.0,1.1793,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24058323207776422,0.21559633027522934,0.35300668151447656,0.1564245810055866,0.5314285714285716,0.30985915492957744,0.4867511520737327,0.3506666666666667,0.512141280353201,0.47547169811320755,0.49832155919635257
924.0,8.5,920.0,92.0,767.0,62.0,1534.0,946.0,22.2,45.0,1.1867,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31227217496962323,0.35779816513761464,0.5055679287305123,0.16759776536312848,0.3874285714285715,0.2816901408450704,0.5374423963133641,0.42266666666666663,0.5320088300220751,0.45031446540880504,0.502029159777544
973.0,10.9,1010.0,102.0,722.0,65.0,1616.0,1014.0,23.6,40.8,1.1746,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3718104495747264,0.4678899082568807,0.6057906458797327,0.186219739292365,0.336,0.29577464788732394,0.5846774193548387,0.46799999999999997,0.5629139072847683,0.39748427672955977,0.49596673180019046
1028.0,12.0,1048.0,171.0,719.0,93.0,1624.0,1135.0,27.1,32.4,1.1462,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4386391251518832,0.5183486238532109,0.6481069042316258,0.31471135940409684,0.3325714285714286,0.4272300469483568,0.5892857142857142,0.5486666666666666,0.6401766004415012,0.29182389937106923,0.4817375620021044
979.0,10.6,999.0,148.0,796.0,110.0,1515.0,1027.0,33.4,20.1,1.0142,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37910085054678,0.4541284403669724,0.5935412026726058,0.2718808193668529,0.42057142857142865,0.5070422535211268,0.5264976958525345,0.4766666666666667,0.7792494481236203,0.13710691823899376,0.41560198406733806
892.0,7.4,874.0,119.0,923.0,106.0,1369.0,749.0,35.3,17.0,0.9546,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2733900364520049,0.3073394495412844,0.4543429844097995,0.21787709497206703,0.5657142857142858,0.48826291079812206,0.4423963133640553,0.29133333333333333,0.8211920529801324,0.09811320754716982,0.38574076857557993
892.0,7.3,869.0,71.0,953.0,77.0,1363.0,632.0,37.4,14.7,0.9295,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2733900364520049,0.3027522935779816,0.4487750556792872,0.12849162011173185,0.6000000000000001,0.352112676056338,0.43894009216589863,0.21333333333333335,0.8675496688741722,0.06918238993710693,0.373164988225863
836.0,4.6,741.0,53.0,1065.0,60.0,1277.0,479.0,38.6,14.6,0.9821,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20534629404617244,0.1788990825688073,0.3062360801781737,0.09497206703910614,0.7280000000000002,0.27230046948356806,0.38940092165898615,0.11133333333333331,0.8940397350993379,0.0679245283018868,0.39951901397865625
824.0,4.0,708.0,61.0,1091.0,67.0,1256.0,463.0,35.8,17.8,1.0274,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1907654921020655,0.1513761467889908,0.26948775055679286,0.10986964618249535,0.7577142857142858,0.30516431924882625,0.3773041474654378,0.10066666666666665,0.8322295805739515,0.10817610062893085,0.4222155418608148
825.0,3.8,702.0,53.0,1077.0,57.0,1267.0,458.0,38.4,16.4,1.0957,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19198055893074117,0.1422018348623853,0.26280623608017817,0.09497206703910614,0.7417142857142858,0.25821596244131456,0.38364055299539174,0.09733333333333336,0.8896247240618101,0.09056603773584904,0.4564356931710005
871.0,5.0,761.0,61.0,1015.0,60.0,1346.0,520.0,39.7,15.3,1.0963,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24787363304981758,0.19724770642201833,0.32850779510022265,0.10986964618249535,0.670857142857143,0.27230046948356806,0.429147465437788,0.1386666666666667,0.9183222958057397,0.07672955974842768,0.4567363094343404
903.0,6.9,853.0,72.0,930.0,69.0,1420.0,606.0,38.8,15.8,1.0706,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28675577156743615,0.28440366972477066,0.4309576837416481,0.1303538175046555,0.5737142857142858,0.3145539906103286,0.47177419354838707,0.19599999999999998,0.8984547461368654,0.08301886792452831,0.4438599128212837
944.0,7.0,857.0,67.0,880.0,77.0,1463.0,631.0,35.2,22.3,1.2467,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33657351154313486,0.2889908256880734,0.43541202672605783,0.12104283054003724,0.5165714285714287,0.352112676056338,0.49654377880184336,0.21266666666666664,0.8189845474613687,0.16477987421383652,0.5320907861115286
969.0,6.8,850.0,70.0,857.0,77.0,1503.0,695.0,31.7,28.2,1.2962,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3669501822600242,0.2798165137614679,0.4276169265033407,0.1266294227188082,0.4902857142857144,0.352112676056338,0.5195852534562213,0.2553333333333333,0.7417218543046358,0.23899371069182393,0.556891627837066
1005.0,8.5,919.0,81.0,788.0,87.0,1543.0,871.0,30.4,30.9,1.3219,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.410692588092345,0.35779816513761464,0.5044543429844098,0.14711359404096835,0.41142857142857153,0.39906103286384975,0.5426267281105992,0.3726666666666667,0.7130242825607064,0.27295597484276735,0.5697680244501228
972.0,8.0,898.0,79.0,807.0,88.0,1508.0,879.0,29.5,32.1,1.3005,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.37059538274605097,0.3348623853211009,0.48106904231625836,0.14338919925512106,0.4331428571428572,0.40375586854460094,0.5224654377880185,0.378,0.6931567328918322,0.28805031446540885,0.5590460443910016
960.0,5.7,798.0,73.0,854.0,84.0,1459.0,780.0,28.0,34.9,1.2989,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.35601458080194404,0.2293577981651376,0.36971046770601335,0.13221601489757914,0.48685714285714293,0.38497652582159625,0.4942396313364055,0.31200000000000006,0.6600441501103753,0.32327044025157237,0.5582444010220953
946.0,5.1,767.0,57.0,870.0,65.0,1443.0,728.0,28.2,36.6,1.3722,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.339003645200486,0.20183486238532106,0.33518930957683735,0.10242085661080075,0.5051428571428571,0.29577464788732394,0.4850230414746544,0.2773333333333333,0.6644591611479029,0.3446540880503145,0.5949696878601133
959.0,5.5,787.0,45.0,830.0,54.0,1460.0,821.0,26.5,40.7,1.3873,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35479951397326837,0.2201834862385321,0.3574610244988864,0.08007448789571694,0.45942857142857146,0.24413145539906103,0.49481566820276496,0.3393333333333334,0.6269315673289184,0.39622641509433976,0.602535197154166
877.0,3.1,658.0,25.0,964.0,37.0,1349.0,663.0,28.3,36.7,1.3878,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25516403402187116,0.11009174311926603,0.21380846325167036,0.042830540037243944,0.6125714285714288,0.1643192488262911,0.4308755760368664,0.234,0.6666666666666667,0.3459119496855346,0.6027857107069492
867.0,2.9,645.0,23.0,1001.0,36.0,1385.0,656.0,25.7,43.8,1.4233,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24301336573511534,0.10091743119266053,0.19933184855233854,0.03910614525139664,0.654857142857143,0.1596244131455399,0.45161290322580644,0.2293333333333333,0.609271523178808,0.43522012578616354,0.6205721729545569
820.0,2.2,597.0,18.0,1069.0,29.0,1346.0,603.0,24.3,48.3,1.4449,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18590522478736327,0.06880733944954129,0.1458797327394209,0.0297951582867784,0.7325714285714287,0.1267605633802817,0.429147465437788,0.19399999999999998,0.5783664459161149,0.4918238993710692,0.6313943584347914
